iter	Passed	Remaining
6339	54378	31391
6340	54387	31383
6341	54397	31375
6342	54407	31368
6343	54416	31359
6344	54425	31351
6345	54434	31343
6346	54443	31335
6347	54452	31326
6348	54461	31318
6349	54469	31309
6350	54478	31300
6351	54487	31292
6352	54496	31284
6353	54505	31275
6354	54514	31267
6355	54523	31259
6356	54532	31250
6357	54541	31242
6358	54551	31234
6359	54560	31226
6360	54569	31218
6361	54578	31209
6362	54587	31201
6363	54596	31193
6364	54606	31185
6365	54614	31176
6366	54623	31168
6367	54632	31159
6368	54642	31151
6369	54651	31143
6370	54660	31135
6371	54669	31127
6372	54678	31118
6373	54688	31110
6374	54697	31102
6375	54708	31095
6376	54717	31086
6377	54726	31078
6378	54735	31070
6379	54744	31062
6380	54753	31053
6381	54763	31045
6382	54772	31037
6383	54781	31029
6384	54790	31020
6385	54800	31012
6386	54809	31004
6387	54819	30996
6388	54828	30988
6389	54837	30980
6390	54847	30972
6391	54856	30964
6392	54865	30955
6393	54875	30947
6394	54884	30939
6395	54893	30931
6396	54902	30922
6397	54911	30914
6398	54920	30906
6399	54930	30898
6400	54939	30889
6401	54948	30881
6402	54957	30873
6403	54966	30865
6404	54975	30856
6405	54984	30848
6406	54993	30840
6407	55002	30831
6408	55012	30823
6409	55021	30815
6410	55030	30807
6411	55039	30798
6412	55049	30790
6413	55058	30782
6414	55067	30774
6415	55076	30765
6416	55085	30757
6417	55094	30749
6418	55103	30740
6419	55112	30732
6420	55121	30724
6421	55130	30715
6422	55140	30707
6423	55149	30699
6424	55158	30691
6425	55167	30682
6426	55176	30674
6427	55185	30666
6428	55194	30658
6429	55204	30649
6430	55213	30641
6431	55222	30633
6432	55231	30625
6433	55241	30617
6434	55250	30608
6435	55259	30600
6436	55269	30592
6437	55278	30584
6438	55288	30576
6439	55297	30568
6440	55306	30559
6441	55315	30551
6442	55325	30543
6443	55334	30535
6444	55343	30527
6445	55352	30518
6446	55361	30510
6447	55371	30502
6448	55382	30495
6449	55392	30487
6450	55401	30478
6451	55410	30470
6452	55419	30462
6453	55429	30454
6454	55438	30445
6455	55447	30437
6456	55456	30429
6457	55465	30420
6458	55474	30412
6459	55483	30404
6460	55492	30395
6461	55502	30388
6462	55511	30379
6463	55520	30371
6464	55529	30363
6465	55538	30354
6466	55547	30346
6467	55556	30337
6468	55565	30329
6469	55574	30321
6470	55584	30313
6471	55593	30304
6472	55602	30296
6473	55611	30288
6474	55620	30279
6475	55629	30271
6476	55638	30263
6477	55647	30254
6478	55656	30246
6479	55665	30238
6480	55675	30230
6481	55683	30221
6482	55692	30213
6483	55702	30205
6484	55711	30196
6485	55720	30188
6486	55729	30180
6487	55738	30171
6488	55747	30163
6489	55756	30154
6490	55765	30146
6491	55774	30138
6492	55783	30129
6493	55792	30121
6494	55801	30113
6495	55811	30105
6496	55820	30096
6497	55829	30088
6498	55838	30080
6499	55847	30071
6500	55857	30063
6501	55867	30055
6502	55875	30047
6503	55884	30038
6504	55893	30030
6505	55903	30022
6506	55912	30014
6507	55921	30005
6508	55931	29997
6509	55940	29989
6510	55949	29981
6511	55958	29973
6512	55967	29964
6513	55977	29956
6514	55986	29948
6515	55995	29940
6516	56004	29931
6517	56013	29923
6518	56023	29915
6519	56032	29906
6520	56041	29898
6521	56049	29889
6522	56059	29881
6523	56068	29873
6524	56076	29864
6525	56086	29856
6526	56095	29848
6527	56104	29839
6528	56113	29831
6529	56122	29823
6530	56131	29815
6531	56141	29806
6532	56150	29798
6533	56159	29789
6534	56168	29781
6535	56177	29773
6536	56186	29764
6537	56195	29756
6538	56204	29747
6539	56212	29739
6540	56221	29731
6541	56230	29722
6542	56240	29714
6543	56248	29706
6544	56257	29697
6545	56266	29689
6546	56275	29680
6547	56284	29672
6548	56293	29664
6549	56303	29656
6550	56312	29647
6551	56322	29639
6552	56331	29631
6553	56340	29623
6554	56350	29615
6555	56359	29606
6556	56368	29598
6557	56377	29590
6558	56387	29581
6559	56396	29573
6560	56405	29565
6561	56414	29557
6562	56423	29548
6563	56432	29540
6564	56442	29532
6565	56452	29524
6566	56461	29515
6567	56470	29507
6568	56479	29499
6569	56488	29491
6570	56497	29482
6571	56506	29474
6572	56515	29465
6573	56524	29457
6574	56533	29448
6575	56542	29440
6576	56551	29432
6577	56560	29423
6578	56569	29415
6579	56578	29407
6580	56587	29398
6581	56596	29390
6582	56605	29381
6583	56613	29373
6584	56623	29364
6585	56632	29356
6586	56640	29348
6587	56649	29339
6588	56658	29331
6589	56667	29322
6590	56676	29314
6591	56685	29305
6592	56694	29297
6593	56703	29289
6594	56713	29281
6595	56722	29272
6596	56731	29264
6597	56740	29256
6598	56749	29247
6599	56758	29239
6600	56767	29231
6601	56776	29222
6602	56785	29214
6603	56795	29206
6604	56804	29197
6605	56812	29189
6606	56822	29180
6607	56831	29172
6608	56841	29164
6609	56850	29156
6610	56859	29148
6611	56868	29139
6612	56877	29131
6613	56886	29122
6614	56895	29114
6615	56905	29106
6616	56914	29097
6617	56923	29089
6618	56932	29081
6619	56941	29072
6620	56950	29064
6621	56959	29055
6622	56968	29047
6623	56977	29039
6624	56986	29030
6625	56995	29022
6626	57004	29014
6627	57013	29005
6628	57021	28996
6629	57030	28988
6630	57039	28980
6631	57048	28971
6632	57057	28963
6633	57066	28954
6634	57075	28946
6635	57084	28938
6636	57094	28929
6637	57103	28921
6638	57112	28913
6639	57121	28904
6640	57130	28896
6641	57139	28888
6642	57148	28879
6643	57157	28871
6644	57166	28862
6645	57175	28854
6646	57185	28846
6647	57194	28838
6648	57204	28830
6649	57213	28821
6650	57222	28813
6651	57231	28805
6652	57240	28796
6653	57249	28788
6654	57258	28779
6655	57268	28771
6656	57277	28763
6657	57287	28755
6658	57296	28747
6659	57305	28738
6660	57314	28730
6661	57323	28722
6662	57332	28713
6663	57342	28705
6664	57351	28697
6665	57359	28688
6666	57368	28680
6667	57377	28671
6668	57387	28663
6669	57396	28655
6670	57405	28646
6671	57414	28638
6672	57423	28630
6673	57432	28621
6674	57441	28613
6675	57450	28604
6676	57459	28596
6677	57468	28588
6678	57477	28579
6679	57487	28571
6680	57496	28563
6681	57505	28554
6682	57513	28546
6683	57522	28537
6684	57531	28529
6685	57540	28520
6686	57549	28512
6687	57558	28503
6688	57567	28495
6689	57577	28487
6690	57586	28479
6691	57595	28470
6692	57604	28462
6693	57613	28454
6694	57623	28445
6695	57632	28437
6696	57640	28428
6697	57649	28420
6698	57658	28411
6699	57667	28403
6700	57676	28394
6701	57685	28386
6702	57694	28377
6703	57703	28369
6704	57712	28361
6705	57720	28352
6706	57729	28344
6707	57739	28335
6708	57747	28327
6709	57756	28318
6710	57765	28310
6711	57774	28302
6712	57783	28293
6713	57792	28285
6714	57801	28276
6715	57810	28268
6716	57819	28260
6717	57828	28251
6718	57838	28243
6719	57847	28235
6720	57856	28226
6721	57864	28217
6722	57874	28209
6723	57883	28201
6724	57892	28193
6725	57901	28184
6726	57910	28176
6727	57919	28167
6728	57927	28159
6729	57936	28150
6730	57945	28141
6731	57954	28133
6732	57962	28124
6733	57972	28116
6734	57981	28108
6735	57989	28099
6736	57998	28091
6737	58007	28082
6738	58016	28074
6739	58025	28065
6740	58034	28057
6741	58043	28048
6742	58052	28040
6743	58061	28031
6744	58069	28023
6745	58078	28014
6746	58087	28006
6747	58096	27997
6748	58104	27989
6749	58113	27980
6750	58121	27971
6751	58130	27963
6752	58139	27954
6753	58147	27946
6754	58156	27937
6755	58164	27928
6756	58173	27920
6757	58182	27911
6758	58191	27903
6759	58199	27894
6760	58208	27886
6761	58217	27877
6762	58226	27869
6763	58235	27860
6764	58244	27852
6765	58253	27844
6766	58262	27835
6767	58271	27827
6768	58280	27818
6769	58289	27810
6770	58298	27801
6771	58307	27793
6772	58316	27784
6773	58324	27776
6774	58333	27767
6775	58342	27759
6776	58351	27750
6777	58360	27742
6778	58369	27733
6779	58377	27725
6780	58386	27716
6781	58395	27708
6782	58404	27699
6783	58413	27691
6784	58422	27682
6785	58430	27674
6786	58439	27665
6787	58448	27657
6788	58457	27648
6789	58465	27639
6790	58474	27631
6791	58484	27623
6792	58492	27614
6793	58501	27606
6794	58510	27597
6795	58519	27589
6796	58527	27580
6797	58537	27572
6798	58545	27563
6799	58554	27555
6800	58564	27546
6801	58572	27538
6802	58581	27529
6803	58590	27521
6804	58599	27512
6805	58608	27504
6806	58617	27495
6807	58625	27487
6808	58634	27478
6809	58643	27470
6810	58652	27462
6811	58661	27453
6812	58671	27445
6813	58680	27436
6814	58689	27428
6815	58699	27420
6816	58708	27412
6817	58716	27403
6818	58725	27395
6819	58734	27386
6820	58743	27378
6821	58752	27369
6822	58760	27360
6823	58769	27352
6824	58778	27343
6825	58787	27335
6826	58795	27326
6827	58804	27318
6828	58813	27309
6829	58822	27301
6830	58831	27292
6831	58840	27284
6832	58849	27275
6833	58858	27267
6834	58866	27258
6835	58875	27250
6836	58884	27241
6837	58893	27233
6838	58902	27224
6839	58911	27216
6840	58920	27207
6841	58929	27199
6842	58937	27190
6843	58946	27182
6844	58955	27173
6845	58965	27165
6846	58974	27157
6847	58983	27148
6848	58991	27140
6849	59000	27131
6850	59009	27123
6851	59018	27114
6852	59027	27106
6853	59036	27097
6854	59045	27089
6855	59054	27081
6856	59064	27072
6857	59073	27064
6858	59082	27056
6859	59090	27047
6860	59099	27038
6861	59108	27030
6862	59117	27021
6863	59126	27013
6864	59135	27004
6865	59143	26996
6866	59153	26988
6867	59161	26979
6868	59170	26971
6869	59179	26962
6870	59188	26953
6871	59197	26945
6872	59205	26936
6873	59214	26928
6874	59223	26919
6875	59232	26911
6876	59241	26902
6877	59249	26894
6878	59258	26885
6879	59267	26877
6880	59276	26868
6881	59284	26860
6882	59293	26851
6883	59302	26842
6884	59312	26834
6885	59320	26826
6886	59329	26817
6887	59338	26809
6888	59347	26800
6889	59355	26791
6890	59364	26783
6891	59373	26774
6892	59382	26766
6893	59390	26757
6894	59400	26749
6895	59409	26741
6896	59419	26733
6897	59428	26724
6898	59437	26716
6899	59446	26707
6900	59454	26699
6901	59463	26690
6902	59472	26682
6903	59481	26673
6904	59490	26665
6905	59499	26656
6906	59508	26648
6907	59517	26639
6908	59525	26631
6909	59534	26622
6910	59543	26613
6911	59552	26605
6912	59560	26596
6913	59570	26588
6914	59578	26579
6915	59587	26571
6916	59596	26562
6917	59605	26554
6918	59614	26546
6919	59623	26537
6920	59632	26529
6921	59641	26520
6922	59649	26512
6923	59658	26503
6924	59667	26494
6925	59676	26486
6926	59685	26478
6927	59694	26469
6928	59703	26461
6929	59712	26452
6930	59721	26444
6931	59730	26435
6932	59739	26427
6933	59748	26419
6934	59758	26410
6935	59767	26402
6936	59776	26393
6937	59784	26385
6938	59793	26376
6939	59802	26368
6940	59810	26359
6941	59819	26351
6942	59828	26342
6943	59838	26334
6944	59847	26326
6945	59856	26317
6946	59865	26309
6947	59874	26300
6948	59884	26292
6949	59894	26284
6950	59903	26276
6951	59912	26267
6952	59921	26259
6953	59931	26251
6954	59941	26243
6955	59949	26234
6956	59958	26225
6957	59967	26217
6958	59975	26208
6959	59984	26200
6960	59993	26191
6961	60001	26182
6962	60010	26174
6963	60019	26165
6964	60028	26157
6965	60036	26148
6966	60045	26139
6967	60054	26131
6968	60063	26122
6969	60072	26114
6970	60081	26106
6971	60089	26097
6972	60098	26088
6973	60107	26080
6974	60116	26072
6975	60125	26063
6976	60134	26054
6977	60142	26046
6978	60151	26037
6979	60160	26029
6980	60168	26020
6981	60177	26012
6982	60186	26003
6983	60195	25994
6984	60203	25986
6985	60212	25977
6986	60221	25969
6987	60230	25960
6988	60239	25952
6989	60247	25943
6990	60256	25934
6991	60265	25926
6992	60274	25917
6993	60282	25909
6994	60291	25900
6995	60300	25892
6996	60308	25883
6997	60317	25875
6998	60326	25866
6999	60335	25857
7000	60343	25849
7001	60352	25840
7002	60361	25832
7003	60369	25823
7004	60379	25815
7005	60387	25806
7006	60396	25798
7007	60405	25789
7008	60413	25780
7009	60423	25772
7010	60431	25763
7011	60440	25755
7012	60448	25746
7013	60457	25737
7014	60466	25729
7015	60475	25721
7016	60484	25712
7017	60493	25704
7018	60502	25695
7019	60510	25686
7020	60519	25678
7021	60528	25669
7022	60537	25661
7023	60545	25652
7024	60554	25644
7025	60563	25635
7026	60572	25626
7027	60580	25618
7028	60589	25609
7029	60597	25601
7030	60606	25592
7031	60615	25583
7032	60623	25575
7033	60632	25566
7034	60640	25557
7035	60649	25549
7036	60657	25540
7037	60666	25532
7038	60675	25523
7039	60683	25514
7040	60692	25506
7041	60701	25497
7042	60709	25489
7043	60718	25480
7044	60727	25471
7045	60736	25463
7046	60744	25454
7047	60753	25445
7048	60761	25437
7049	60770	25428
7050	60779	25420
7051	60788	25411
7052	60797	25403
7053	60806	25394
7054	60815	25386
7055	60824	25378
7056	60834	25369
7057	60842	25361
7058	60852	25352
7059	60860	25344
7060	60869	25335
7061	60878	25327
7062	60889	25319
7063	60899	25311
7064	60908	25303
7065	60917	25294
7066	60925	25285
7067	60934	25277
7068	60942	25268
7069	60951	25259
7070	60960	25251
7071	60968	25242
7072	60977	25234
7073	60985	25225
7074	60994	25216
7075	61002	25208
7076	61011	25199
7077	61019	25190
7078	61028	25182
7079	61036	25173
7080	61045	25164
7081	61053	25156
7082	61062	25147
7083	61071	25138
7084	61080	25130
7085	61088	25121
7086	61097	25113
7087	61105	25104
7088	61114	25096
7089	61123	25087
7090	61132	25078
7091	61141	25070
7092	61150	25061
7093	61158	25053
7094	61167	25044
7095	61175	25035
7096	61184	25027
7097	61192	25018
7098	61201	25009
7099	61209	25001
7100	61218	24992
7101	61227	24983
7102	61236	24975
7103	61244	24966
7104	61253	24958
7105	61262	24949
7106	61270	24941
7107	61279	24932
7108	61287	24923
7109	61297	24915
7110	61305	24906
7111	61314	24898
7112	61323	24889
7113	61331	24881
7114	61340	24872
7115	61349	24864
7116	61358	24855
7117	61367	24846
7118	61375	24838
7119	61384	24829
7120	61392	24820
7121	61400	24812
7122	61409	24803
7123	61417	24794
7124	61426	24786
7125	61434	24777
7126	61443	24768
7127	61451	24760
7128	61460	24751
7129	61469	24743
7130	61478	24734
7131	61486	24725
7132	61495	24717
7133	61504	24708
7134	61512	24699
7135	61521	24691
7136	61529	24682
7137	61537	24673
7138	61546	24665
7139	61554	24656
7140	61563	24647
7141	61571	24639
7142	61580	24630
7143	61588	24621
7144	61597	24613
7145	61605	24604
7146	61614	24595
7147	61622	24586
7148	61631	24578
7149	61639	24569
7150	61648	24560
7151	61656	24552
7152	61665	24543
7153	61674	24535
7154	61682	24526
7155	61691	24518
7156	61700	24509
7157	61709	24501
7158	61718	24492
7159	61727	24484
7160	61736	24475
7161	61745	24466
7162	61753	24458
7163	61763	24450
7164	61771	24441
7165	61780	24432
7166	61789	24424
7167	61798	24415
7168	61807	24407
7169	61816	24399
7170	61825	24390
7171	61833	24381
7172	61843	24373
7173	61851	24364
7174	61861	24356
7175	61870	24348
7176	61880	24339
7177	61889	24331
7178	61898	24323
7179	61907	24314
7180	61916	24306
7181	61925	24297
7182	61934	24289
7183	61942	24280
7184	61952	24272
7185	61960	24263
7186	61969	24255
7187	61978	24246
7188	61987	24237
7189	61996	24229
7190	62005	24221
7191	62014	24212
7192	62023	24203
7193	62032	24195
7194	62040	24186
7195	62049	24178
7196	62058	24169
7197	62067	24161
7198	62076	24152
7199	62085	24144
7200	62094	24135
7201	62103	24127
7202	62112	24118
7203	62121	24110
7204	62130	24102
7205	62139	24093
7206	62148	24085
7207	62157	24076
7208	62166	24068
7209	62177	24060
7210	62186	24052
7211	62196	24043
7212	62205	24035
7213	62214	24026
7214	62223	24018
7215	62232	24009
7216	62241	24001
7217	62250	23992
7218	62259	23984
7219	62268	23975
7220	62276	23967
7221	62286	23958
7222	62295	23950
7223	62304	23941
7224	62313	23933
7225	62322	23924
7226	62331	23916
7227	62340	23908
7228	62349	23899
7229	62358	23890
7230	62366	23882
7231	62375	23873
7232	62384	23865
7233	62393	23856
7234	62402	23848
7235	62411	23839
7236	62420	23831
7237	62429	23823
7238	62438	23814
7239	62447	23805
7240	62456	23797
7241	62465	23789
7242	62474	23780
7243	62483	23772
7244	62492	23763
7245	62501	23755
7246	62510	23746
7247	62519	23737
7248	62527	23729
7249	62536	23720
7250	62544	23711
7251	62553	23703
7252	62561	23694
7253	62570	23686
7254	62579	23677
7255	62587	23668
7256	62596	23660
7257	62605	23651
7258	62613	23642
7259	62622	23634
7260	62630	23625
7261	62639	23616
7262	62647	23608
7263	62656	23599
7264	62665	23591
7265	62673	23582
7266	62682	23573
7267	62690	23565
7268	62699	23556
7269	62707	23547
7270	62716	23539
7271	62725	23530
7272	62733	23521
7273	62742	23513
7274	62750	23504
7275	62759	23495
7276	62767	23487
7277	62776	23478
7278	62784	23469
7279	62793	23461
7280	62801	23452
7281	62810	23443
7282	62818	23435
7283	62827	23426
7284	62836	23418
7285	62845	23409
7286	62853	23400
7287	62863	23392
7288	62872	23384
7289	62881	23375
7290	62889	23366
7291	62898	23358
7292	62906	23349
7293	62915	23341
7294	62924	23332
7295	62933	23324
7296	62942	23315
7297	62951	23306
7298	62960	23298
7299	62969	23290
7300	62978	23281
7301	62986	23272
7302	62995	23264
7303	63004	23255
7304	63013	23247
7305	63022	23238
7306	63030	23230
7307	63039	23221
7308	63048	23212
7309	63056	23204
7310	63065	23195
7311	63074	23187
7312	63082	23178
7313	63091	23169
7314	63099	23161
7315	63108	23152
7316	63117	23143
7317	63125	23135
7318	63134	23126
7319	63143	23117
7320	63151	23109
7321	63160	23100
7322	63168	23092
7323	63177	23083
7324	63186	23074
7325	63194	23066
7326	63203	23057
7327	63212	23048
7328	63220	23040
7329	63229	23031
7330	63237	23022
7331	63246	23014
7332	63255	23005
7333	63263	22997
7334	63272	22988
7335	63281	22979
7336	63290	22971
7337	63299	22963
7338	63308	22954
7339	63317	22946
7340	63325	22937
7341	63334	22928
7342	63342	22920
7343	63351	22911
7344	63360	22903
7345	63369	22894
7346	63378	22885
7347	63386	22877
7348	63395	22868
7349	63403	22859
7350	63412	22851
7351	63420	22842
7352	63429	22833
7353	63437	22825
7354	63446	22816
7355	63455	22808
7356	63464	22799
7357	63473	22791
7358	63482	22782
7359	63490	22773
7360	63499	22765
7361	63508	22756
7362	63516	22748
7363	63525	22739
7364	63533	22730
7365	63542	22722
7366	63551	22713
7367	63559	22704
7368	63568	22696
7369	63577	22687
7370	63585	22679
7371	63594	22670
7372	63603	22661
7373	63612	22653
7374	63620	22644
7375	63629	22636
7376	63637	22627
7377	63646	22618
7378	63655	22610
7379	63664	22601
7380	63672	22592
7381	63681	22584
7382	63689	22575
7383	63698	22567
7384	63707	22558
7385	63715	22549
7386	63724	22541
7387	63733	22532
7388	63742	22524
7389	63751	22515
7390	63760	22507
7391	63768	22498
7392	63777	22489
7393	63785	22481
7394	63794	22472
7395	63803	22463
7396	63812	22455
7397	63821	22447
7398	63830	22438
7399	63839	22430
7400	63850	22422
7401	63859	22413
7402	63868	22405
7403	63878	22397
7404	63887	22388
7405	63896	22380
7406	63905	22371
7407	63914	22363
7408	63923	22354
7409	63932	22346
7410	63941	22337
7411	63950	22329
7412	63958	22320
7413	63967	22311
7414	63975	22303
7415	63984	22294
7416	63993	22285
7417	64002	22277
7418	64011	22269
7419	64020	22260
7420	64030	22252
7421	64038	22243
7422	64047	22235
7423	64056	22226
7424	64065	22217
7425	64074	22209
7426	64082	22200
7427	64091	22192
7428	64100	22183
7429	64108	22174
7430	64117	22166
7431	64126	22157
7432	64134	22148
7433	64142	22140
7434	64151	22131
7435	64159	22122
7436	64167	22114
7437	64177	22105
7438	64185	22097
7439	64194	22088
7440	64203	22079
7441	64212	22071
7442	64220	22062
7443	64229	22053
7444	64237	22045
7445	64246	22036
7446	64255	22028
7447	64263	22019
7448	64272	22010
7449	64281	22002
7450	64289	21993
7451	64298	21984
7452	64307	21976
7453	64315	21967
7454	64323	21959
7455	64332	21950
7456	64341	21941
7457	64350	21933
7458	64358	21924
7459	64367	21915
7460	64376	21907
7461	64384	21898
7462	64393	21890
7463	64401	21881
7464	64411	21873
7465	64420	21864
7466	64428	21855
7467	64437	21847
7468	64446	21838
7469	64456	21830
7470	64465	21822
7471	64474	21813
7472	64483	21805
7473	64491	21796
7474	64500	21787
7475	64508	21778
7476	64516	21770
7477	64525	21761
7478	64533	21752
7479	64541	21743
7480	64549	21735
7481	64558	21726
7482	64566	21717
7483	64574	21708
7484	64582	21700
7485	64591	21691
7486	64599	21682
7487	64608	21674
7488	64616	21665
7489	64624	21656
7490	64632	21647
7491	64640	21638
7492	64649	21630
7493	64657	21621
7494	64665	21612
7495	64674	21604
7496	64683	21595
7497	64691	21586
7498	64699	21577
7499	64707	21569
7500	64715	21560
7501	64723	21551
7502	64732	21542
7503	64740	21534
7504	64748	21525
7505	64756	21516
7506	64764	21507
7507	64772	21498
7508	64782	21490
7509	64791	21482
7510	64801	21473
7511	64809	21465
7512	64817	21456
7513	64826	21447
7514	64835	21439
7515	64843	21430
7516	64851	21421
7517	64859	21412
7518	64868	21404
7519	64877	21395
7520	64885	21386
7521	64893	21378
7522	64902	21369
7523	64910	21360
7524	64918	21351
7525	64926	21343
7526	64934	21334
7527	64942	21325
7528	64951	21316
7529	64959	21307
7530	64967	21299
7531	64975	21290
7532	64983	21281
7533	64991	21272
7534	64999	21264
7535	65007	21255
7536	65015	21246
7537	65024	21237
7538	65031	21228
7539	65040	21220
7540	65048	21211
7541	65057	21202
7542	65065	21193
7543	65073	21185
7544	65082	21176
7545	65090	21167
7546	65099	21159
7547	65107	21150
7548	65116	21141
7549	65124	21133
7550	65132	21124
7551	65140	21115
7552	65148	21106
7553	65157	21098
7554	65165	21089
7555	65173	21080
7556	65181	21071
7557	65189	21062
7558	65197	21053
7559	65205	21045
7560	65213	21036
7561	65221	21027
7562	65229	21018
7563	65237	21009
7564	65245	21000
7565	65253	20992
7566	65261	20983
7567	65269	20974
7568	65277	20965
7569	65286	20957
7570	65295	20948
7571	65303	20939
7572	65311	20931
7573	65319	20922
7574	65327	20913
7575	65335	20904
7576	65343	20895
7577	65351	20887
7578	65359	20878
7579	65368	20869
7580	65376	20860
7581	65384	20851
7582	65392	20843
7583	65400	20834
7584	65408	20825
7585	65416	20816
7586	65424	20807
7587	65432	20799
7588	65440	20790
7589	65449	20781
7590	65457	20772
7591	65465	20764
7592	65473	20755
7593	65481	20746
7594	65489	20737
7595	65497	20728
7596	65505	20719
7597	65513	20711
7598	65521	20702
7599	65529	20693
7600	65537	20684
7601	65545	20675
7602	65553	20667
7603	65561	20658
7604	65569	20649
7605	65577	20640
7606	65585	20631
7607	65593	20623
7608	65601	20614
7609	65609	20605
7610	65617	20596
7611	65625	20587
7612	65633	20578
7613	65641	20569
7614	65648	20561
7615	65656	20552
7616	65664	20543
7617	65672	20534
7618	65680	20525
7619	65688	20516
7620	65696	20508
7621	65704	20499
7622	65712	20490
7623	65720	20481
7624	65728	20472
7625	65736	20464
7626	65744	20455
7627	65752	20446
7628	65760	20437
7629	65768	20428
7630	65776	20419
7631	65784	20411
7632	65792	20402
7633	65800	20393
7634	65808	20384
7635	65816	20375
7636	65824	20366
7637	65832	20358
7638	65840	20349
7639	65848	20340
7640	65856	20331
7641	65865	20323
7642	65874	20314
7643	65883	20306
7644	65891	20297
7645	65899	20288
7646	65907	20279
7647	65915	20271
7648	65923	20262
7649	65931	20253
7650	65939	20244
7651	65947	20235
7652	65956	20227
7653	65963	20218
7654	65971	20209
7655	65979	20200
7656	65988	20192
7657	65996	20183
7658	66003	20174
7659	66011	20165
7660	66019	20156
7661	66027	20147
7662	66035	20138
7663	66042	20130
7664	66050	20121
7665	66058	20112
7666	66066	20103
7667	66074	20094
7668	66082	20085
7669	66090	20077
7670	66098	20068
7671	66106	20059
7672	66114	20050
7673	66122	20041
7674	66130	20033
7675	66138	20024
7676	66146	20015
7677	66155	20006
7678	66163	19998
7679	66171	19989
7680	66180	19980
7681	66188	19971
7682	66196	19963
7683	66204	19954
7684	66212	19945
7685	66220	19936
7686	66228	19927
7687	66236	19919
7688	66243	19910
7689	66251	19901
7690	66259	19892
7691	66267	19883
7692	66275	19874
7693	66283	19865
7694	66291	19857
7695	66298	19848
7696	66306	19839
7697	66314	19830
7698	66323	19822
7699	66331	19813
7700	66339	19804
7701	66348	19795
7702	66356	19787
7703	66364	19778
7704	66372	19769
7705	66380	19760
7706	66388	19752
7707	66396	19743
7708	66404	19734
7709	66412	19725
7710	66420	19716
7711	66428	19707
7712	66436	19699
7713	66444	19690
7714	66452	19681
7715	66460	19672
7716	66468	19664
7717	66476	19655
7718	66484	19646
7719	66492	19637
7720	66500	19628
7721	66508	19620
7722	66517	19611
7723	66525	19602
7724	66533	19594
7725	66541	19585
7726	66549	19576
7727	66557	19567
7728	66565	19558
7729	66573	19550
7730	66581	19541
7731	66589	19532
7732	66597	19523
7733	66605	19514
7734	66612	19505
7735	66620	19497
7736	66628	19488
7737	66636	19479
7738	66644	19470
7739	66653	19462
7740	66660	19453
7741	66668	19444
7742	66676	19435
7743	66684	19426
7744	66692	19418
7745	66701	19409
7746	66709	19400
7747	66717	19391
7748	66725	19382
7749	66733	19374
7750	66741	19365
7751	66749	19356
7752	66757	19347
7753	66765	19339
7754	66773	19330
7755	66781	19321
7756	66790	19312
7757	66799	19304
7758	66807	19295
7759	66816	19287
7760	66824	19278
7761	66832	19269
7762	66841	19261
7763	66849	19252
7764	66858	19243
7765	66866	19235
7766	66875	19226
7767	66883	19217
7768	66891	19209
7769	66900	19200
7770	66908	19191
7771	66916	19182
7772	66924	19174
7773	66932	19165
7774	66940	19156
7775	66948	19147
7776	66957	19139
7777	66964	19130
7778	66972	19121
7779	66980	19112
7780	66988	19104
7781	66996	19095
7782	67004	19086
7783	67012	19077
7784	67022	19069
7785	67030	19060
7786	67038	19051
7787	67047	19043
7788	67055	19034
7789	67063	19025
7790	67071	19017
7791	67080	19008
7792	67089	18999
7793	67097	18991
7794	67106	18982
7795	67115	18974
7796	67123	18965
7797	67131	18956
7798	67139	18947
7799	67148	18939
7800	67156	18930
7801	67164	18921
7802	67172	18912
7803	67180	18904
7804	67189	18895
7805	67198	18887
7806	67207	18878
7807	67215	18869
7808	67223	18861
7809	67232	18852
7810	67240	18843
7811	67248	18835
7812	67256	18826
7813	67266	18817
7814	67274	18809
7815	67282	18800
7816	67290	18791
7817	67298	18783
7818	67306	18774
7819	67315	18765
7820	67324	18757
7821	67332	18748
7822	67341	18739
7823	67349	18731
7824	67357	18722
7825	67366	18713
7826	67374	18705
7827	67382	18696
7828	67390	18687
7829	67398	18678
7830	67406	18669
7831	67414	18661
7832	67422	18652
7833	67430	18643
7834	67439	18635
7835	67447	18626
7836	67456	18617
7837	67464	18609
7838	67472	18600
7839	67481	18591
7840	67490	18583
7841	67497	18574
7842	67505	18565
7843	67514	18556
7844	67522	18548
7845	67531	18539
7846	67539	18530
7847	67547	18522
7848	67555	18513
7849	67562	18504
7850	67571	18495
7851	67579	18487
7852	67587	18478
7853	67595	18469
7854	67604	18461
7855	67612	18452
7856	67621	18443
7857	67629	18435
7858	67637	18426
7859	67646	18417
7860	67654	18409
7861	67662	18400
7862	67671	18391
7863	67679	18382
7864	67687	18374
7865	67695	18365
7866	67703	18356
7867	67711	18347
7868	67719	18339
7869	67728	18330
7870	67736	18321
7871	67744	18313
7872	67752	18304
7873	67760	18295
7874	67769	18286
7875	67777	18278
7876	67785	18269
7877	67794	18261
7878	67803	18252
7879	67811	18243
7880	67819	18234
7881	67827	18226
7882	67836	18217
7883	67845	18209
7884	67854	18200
7885	67862	18192
7886	67871	18183
7887	67879	18174
7888	67887	18165
7889	67895	18157
7890	67903	18148
7891	67911	18139
7892	67919	18130
