iter	TotalF1	Logloss
2571	0.8202039536	0.3600466881
2572	0.8202251604	0.3600405323
2573	0.8202228042	0.360035486
2574	0.8202228042	0.3600317639
2575	0.8202332893	0.3600279702
2576	0.820238002	0.3600233891
2577	0.8202427145	0.3600194523
2578	0.8202450707	0.3600170186
2579	0.8202544954	0.3600104334
2580	0.8202662758	0.360006067
2581	0.8202639198	0.3600023449
2582	0.8202686318	0.359997227
2583	0.8202686318	0.3599930755
2584	0.8202756997	0.3599884944
2585	0.8202827674	0.3599856312
2586	0.8202898349	0.3599813007
2587	0.8202898349	0.3599776502
2588	0.8202945465	0.3599743933
2589	0.820299258	0.3599680586
2590	0.8203016137	0.3599630123
2591	0.8203086807	0.359957966
2592	0.8203133919	0.3599545302
2593	0.8203157475	0.3599493049
2594	0.8203251696	0.3599455828
2595	0.8203275251	0.3599410733
2596	0.8203275251	0.3599362775
2597	0.8203322359	0.3599313028
2598	0.8203487233	0.3599254333
2599	0.820355789	0.3599205302
2600	0.8203581442	0.3599167365
2601	0.8203628545	0.3599131217
2602	0.8203675647	0.3599090775
2603	0.8203722749	0.359904747
2604	0.8203769849	0.3599011323
2605	0.8203911145	0.3598970881
2606	0.8203958243	0.3598929007
2607	0.8203911145	0.3598869238
2608	0.8203958243	0.3598812691
2609	0.8203958243	0.3598774038
2610	0.8204052434	0.3598735028
2611	0.8204075981	0.3598712838
2612	0.8204146622	0.3598658438
2613	0.8204217261	0.3598622649
2614	0.8204170168	0.3598589007
2615	0.8204311442	0.3598534249
2616	0.8204429165	0.3598479491
2617	0.8204452709	0.3598437975
2618	0.8204711677	0.3598401112
2619	0.8204805841	0.3598363891
2620	0.8204876461	0.359833347
2621	0.820494708	0.359829768
2622	0.8205017696	0.3598243996
2623	0.8205041235	0.359820248
2624	0.8205088311	0.3598165617
2625	0.8205088311	0.3598111933
2626	0.8205135386	0.3598076859
2627	0.8205205997	0.359802568
2628	0.8205229534	0.3597979512
2629	0.8205253071	0.3597951954
2630	0.8205253071	0.3597909722
2631	0.8205276607	0.3597860333
2632	0.8205323679	0.3597813091
2633	0.8205394285	0.3597774796
2634	0.8205236825	0.3597751175
2635	0.8205464889	0.3597713954
2636	0.8205488423	0.3597673512
2637	0.8205535491	0.3597653112
2638	0.8205488423	0.3597615533
2639	0.8205651317	0.3597557196
2640	0.8205674853	0.3597522838
2641	0.8205651317	0.359746128
2642	0.8205674853	0.359742048
2643	0.8205674853	0.3597370733
2644	0.8205464889	0.3597337448
2645	0.8205535491	0.3597309891
2646	0.8205745461	0.3597284122
2647	0.8205582558	0.3597246185
2648	0.8205559025	0.3597221133
2649	0.8205723754	0.3597174248
2650	0.8206004339	0.3597135596
2651	0.8206122003	0.3597094438
2652	0.8206145535	0.3597027869
2653	0.8206169067	0.3597008185
2654	0.8206192598	0.3596958438
2655	0.8206169067	0.3596897238
2656	0.8206169067	0.3596860733
2657	0.8206192598	0.3596829954
2658	0.8206239661	0.3596795954
2659	0.8206782835	0.3596754438
2660	0.820680637	0.3596700396
2661	0.820680637	0.3596669617
2662	0.8206829904	0.3596619154
2663	0.8206947573	0.3596560459
2664	0.8207041703	0.3596528606
2665	0.8207065236	0.3596496753
2666	0.8207041703	0.3596451301
2667	0.8206639658	0.359641408
2668	0.8207041703	0.3596378648
2669	0.8207088768	0.3596331048
2670	0.8207065236	0.3596285238
2671	0.8207159362	0.3596233343
2672	0.8207025334	0.3596197195
2673	0.8207072393	0.3596173574
2674	0.8207095922	0.3596131343
2675	0.8207095922	0.3596103069
2676	0.8207072393	0.3596073722
2677	0.8207213564	0.3596022543
2678	0.8207260619	0.3595987469
2679	0.8207284146	0.3595948101
2680	0.8207354727	0.3595895848
2681	0.8207425305	0.3595837869
2682	0.8207425305	0.3595797427
2683	0.8207472357	0.3595754122
2684	0.8207542932	0.3595704016
2685	0.8207542932	0.3595648185
2686	0.8207660553	0.359560989
2687	0.8207872258	0.3595566227
2688	0.8207872258	0.3595521848
2689	0.8207942822	0.3595466732
2690	0.8208036905	0.3595418058
2691	0.8208083945	0.3595369743
2692	0.8208107464	0.3595330016
2693	0.8208107464	0.3595303174
2694	0.8208178022	0.3595264522
2695	0.8208178022	0.359523589
2696	0.8208154503	0.3595187932
2697	0.820822506	0.3595127448
2698	0.8208319132	0.3595080564
2699	0.8208366167	0.3595041911
2700	0.8208436718	0.3595010058
2701	0.820848375	0.3594952437
2702	0.8208389684	0.3594904479
2703	0.8208366167	0.3594874774
2704	0.8208507266	0.3594832542
2705	0.8208507266	0.35947921
2706	0.8208577813	0.3594756669
2707	0.8208624843	0.3594712648
2708	0.8208209989	0.3594660753
2709	0.8208233501	0.3594628184
2710	0.820882953	0.3594566984
2711	0.8208671872	0.3594541216
2712	0.8208648358	0.3594516879
2713	0.8208671872	0.3594480374
2714	0.8208374567	0.3594436353
2715	0.8208468607	0.3594402711
2716	0.8208468607	0.3594369784
2717	0.8208515626	0.3594333995
2718	0.8208515626	0.3594285679
2719	0.8208492117	0.359424989
2720	0.8208539135	0.3594200858
2721	0.8208562644	0.3594153616
2722	0.8208515626	0.3594112458
2723	0.8208656677	0.3594058416
2724	0.8208774214	0.3594006521
2725	0.8208750707	0.3593960711
2726	0.8208774214	0.3593922416
2727	0.8208891745	0.3593880184
2728	0.8208985766	0.3593829363
2729	0.8208985766	0.3593790353
2730	0.8209009271	0.3593763511
2731	0.8209032775	0.35937313
2732	0.8209009271	0.3593691216
2733	0.8209009271	0.3593653279
2734	0.820905628	0.3593611405
2735	0.8209103288	0.3593578479
2736	0.8209079784	0.3593551279
2737	0.8209220804	0.35935069
2738	0.8209244306	0.3593464668
2739	0.8209361816	0.3593429595
2740	0.8209361816	0.3593383784
2741	0.8209385317	0.3593348353
2742	0.8209385317	0.359332151
2743	0.8209408818	0.3593290016
2744	0.8209385317	0.3593251721
2745	0.8209338314	0.3593191952
2746	0.820947932	0.3593142205
2747	0.820947932	0.3593096395
2748	0.820952632	0.3593053447
2749	0.820950282	0.3593004058
2750	0.8209596819	0.3592972205
2751	0.8209620318	0.3592924605
2752	0.8209667315	0.3592867342
2753	0.820973781	0.3592830837
2754	0.820973781	0.3592790394
2755	0.8209714312	0.3592763194
2756	0.8209784806	0.3592735279
2757	0.8209761308	0.3592712015
2758	0.8209784806	0.3592683742
2759	0.8209855297	0.3592646521
2760	0.8209855297	0.3592608942
2761	0.82098318	0.3592563847
2762	0.8209878794	0.3592523405
2763	0.8209896705	0.3592482605
2764	0.8209896705	0.3592429636
2765	0.820987321	0.35923645
2766	0.8209802721	0.3592338373
2767	0.820987321	0.3592309742
2768	0.820987321	0.3592270015
2769	0.8209920201	0.3592229215
2770	0.8209943696	0.3592188415
2771	0.8209920201	0.3592164794
2772	0.8209896705	0.3592131152
2773	0.8209943696	0.359209071
2774	0.821001418	0.3592047405
2775	0.8210037674	0.3592004815
2776	0.8210108156	0.3591964373
2777	0.8210108156	0.3591933594
2778	0.8210084662	0.3591889931
2779	0.8210155143	0.3591865952
2780	0.8210225621	0.3591839826
2781	0.8210178636	0.3591813699
2782	0.8210272606	0.3591751784
2783	0.8210272606	0.359169631
2784	0.8210343081	0.3591656941
2785	0.8210319589	0.3591627594
2786	0.8210366572	0.3591581784
2787	0.8210390063	0.359153311
2788	0.8210366572	0.3591498036
2789	0.8210390063	0.3591469047
2790	0.8210437045	0.3591425741
2791	0.8210577984	0.3591359531
2792	0.8210577984	0.3591329468
2793	0.8210484025	0.3591291173
2794	0.8210648451	0.3591256457
2795	0.8210601473	0.3591201699
2796	0.8210624962	0.3591147657
2797	0.8210695428	0.3591106857
2798	0.8210789379	0.3591027404
2799	0.8210789379	0.3590991615
2800	0.8210789379	0.3590973004
2801	0.8210883326	0.3590928268
2802	0.8210930299	0.359087852
2803	0.821097727	0.3590838436
2804	0.8211000756	0.3590796562
2805	0.8211047726	0.3590757552
2806	0.8211094695	0.3590720331
2807	0.821111818	0.3590692773
2808	0.8211259082	0.3590658773
2809	0.8211259082	0.3590607952
2810	0.8211306047	0.3590568941
2811	0.8211306047	0.3590546752
2812	0.8211376494	0.359048412
2813	0.821147042	0.3590452625
2814	0.8211540862	0.3590418625
2815	0.8211611302	0.3590385341
2816	0.8211705219	0.3590330225
2817	0.8211705219	0.3590281909
2818	0.8211611302	0.3590243973
2819	0.821168174	0.3590209257
2820	0.8211728698	0.3590168457
2821	0.8211705219	0.3590107615
2822	0.8211822611	0.3590071825
2823	0.8211846089	0.3590027804
2824	0.8211822611	0.3590006688
2825	0.8212255718	0.3589976983
2826	0.8212349635	0.3589914351
2827	0.8212373113	0.3589860309
2828	0.8212279198	0.358982953
2829	0.8212302677	0.3589788372
2830	0.8212396592	0.358974113
2831	0.8212373113	0.3589697467
2832	0.8212151279	0.3589654162
2833	0.8212174754	0.3589609425
2834	0.8212479154	0.3589565404
2835	0.8212198228	0.3589526393
2836	0.8212198228	0.3589491678
2837	0.821226865	0.3589458393
2838	0.8212573054	0.3589410078
2839	0.8212841891	0.3589374646
2840	0.8213006231	0.3589328836
2841	0.821279569	0.3589284457
2842	0.8213006231	0.3589252962
2843	0.8213053183	0.3589220035
2844	0.8213076659	0.3589180667
2845	0.8213100135	0.3589132709
2846	0.8213240984	0.358907473
2847	0.821333488	0.3589036435
2848	0.8213240984	0.3588991341
2849	0.8213311406	0.3588941235
2850	0.8213358353	0.3588891488
2851	0.8213358353	0.3588858204
2852	0.8213452244	0.3588807383
2853	0.8213499188	0.3588756204
2854	0.8213428772	0.3588728646
2855	0.8213452244	0.3588686772
2856	0.8213569603	0.3588645972
2857	0.8213663486	0.3588600519
2858	0.8213710427	0.3588555067
2859	0.8213757366	0.3588518562
2860	0.8213710427	0.3588478119
2861	0.8213757366	0.358844734
2862	0.8213780835	0.3588404393
2863	0.8213898179	0.358836753
2864	0.8214015518	0.3588324225
2865	0.8213922221	0.3588293088
2866	0.8213992612	0.3588252288
2867	0.8214063002	0.3588200751
2868	0.821413339	0.3588162098
2869	0.821413339	0.3588121298
2870	0.8214180314	0.358808193
2871	0.8214250699	0.3588047214
2872	0.8214227237	0.358801393
2873	0.821427416	0.3587962035
2874	0.821427416	0.3587925172
2875	0.821427416	0.3587910856
2876	0.821427416	0.3587880435
2877	0.8214391462	0.3587845361
2878	0.8214414922	0.3587813151
2879	0.8214461841	0.358778273
2880	0.8214461841	0.3587734772
2881	0.8214461841	0.3587682161
2882	0.8214813276	0.3587647446
2883	0.8214883655	0.3587609151
2884	0.8214883655	0.3587549382
2885	0.8215305075	0.358750214
2886	0.8215352	0.3587481024
2887	0.8215422387	0.3587432709
2888	0.821546931	0.3587389403
2889	0.8215563154	0.3587343593
2890	0.8215586614	0.3587308877
2891	0.8215586614	0.3587271298
2892	0.8215656994	0.3587235151
2893	0.8215703913	0.3587191845
2894	0.8215680453	0.3587165719
2895	0.8215703913	0.3587125635
2896	0.8215727372	0.3587093424
2897	0.8215680453	0.3587066582
2898	0.8215610074	0.3587031508
2899	0.8215680453	0.358698534
2900	0.8215633534	0.3586939172
2901	0.8215727372	0.3586891572
2902	0.8215797748	0.358683574
2903	0.8215915037	0.3586782414
2904	0.8215751182	0.3586743761
2905	0.8215774637	0.3586712624
2906	0.8215821546	0.3586667529
2907	0.8216032321	0.3586647487
2908	0.8216102688	0.3586600961
2909	0.8215891908	0.3586557298
2910	0.8215985721	0.3586510056
2911	0.8216032627	0.3586472119
2912	0.8216102983	0.3586406624
2913	0.8216149886	0.3586365824
2914	0.8216196788	0.358633075
2915	0.8216196788	0.358629675
2916	0.821624369	0.3586270624
2917	0.8216196788	0.3586244498
2918	0.8216349092	0.3586193677
2919	0.8216278737	0.3586150371
2920	0.8216395994	0.3586103487
2921	0.8216349092	0.3586063403
2922	0.8216442896	0.3586030119
2923	0.8216442896	0.3585998266
2924	0.8216489797	0.3585962119
2925	0.8216583595	0.3585913803
2926	0.8216583595	0.3585877298
2927	0.8216607044	0.3585839719
2928	0.8217022919	0.3585801066
2929	0.8216700839	0.358577315
2930	0.8216724287	0.358574094
2931	0.8216700839	0.3585716245
2932	0.8216747735	0.3585683319
2933	0.8217450674	0.3585628919
2934	0.8217567934	0.3585596708
2935	0.8217591386	0.3585556266
2936	0.821768519	0.3585522624
2937	0.821777899	0.358548755
2938	0.8217339575	0.3585458203
2939	0.8217409915	0.358541275
2940	0.8217480253	0.3585380897
2941	0.8217849338	0.3585333297
2942	0.8217872787	0.3585299655
2943	0.8217480253	0.3585250266
2944	0.8217480253	0.3585218413
2945	0.8217597479	0.3585164371
2946	0.8217667812	0.358511355
2947	0.82177147	0.3585085276
2948	0.8217738143	0.3585040539
2949	0.8217855358	0.3584995445
2950	0.8217855358	0.358495035
2951	0.8217972567	0.3584909908
2952	0.8218089732	0.3584881634
2953	0.8218136619	0.3584838329
2954	0.8218160063	0.358480755
2955	0.8218160063	0.3584766034
2956	0.8218206949	0.3584727739
2957	0.8218382755	0.3584675129
2958	0.8218359312	0.3584633971
2959	0.8218728511	0.3584605339
2960	0.8218775404	0.3584553445
2961	0.8218775404	0.3584520876
2962	0.8218892632	0.3584474708
2963	0.8218822296	0.3584436413
2964	0.8218869187	0.3584408855
2965	0.8218939522	0.3584370918
2966	0.8218962966	0.3584327255
2967	0.8219349825	0.3584282518
2968	0.8219009855	0.3584252097
2969	0.8219103629	0.3584205571
2970	0.8219080186	0.3584158687
2971	0.8219220843	0.3584118244
2972	0.8219267726	0.3584089971
2973	0.8219220843	0.3584046665
2974	0.8219314609	0.358400515
2975	0.8219314609	0.3583972939
2976	0.821933805	0.358392856
2977	0.8219314609	0.3583891339
2978	0.8219220781	0.3583848392
2979	0.8219197343	0.3583816897
2980	0.8219291095	0.3583777886
2981	0.821924422	0.3583739592
2982	0.8219291095	0.3583714181
2983	0.8219291095	0.3583677318
2984	0.8219314533	0.3583627929
2985	0.8219455154	0.358358176
2986	0.8219548897	0.3583537739
2987	0.8219595767	0.3583499802
2988	0.8219642636	0.3583457571
2989	0.8219666071	0.3583412834
2990	0.8219666071	0.3583378118
2991	0.8219666071	0.3583347339
2992	0.8219642636	0.358330296
2993	0.8219642636	0.3583257149
2994	0.8219712939	0.3583206686
2995	0.8219783239	0.3583163023
2996	0.8219783239	0.3583121149
2997	0.8219759806	0.3583085718
2998	0.8219689505	0.3583027381
2999	0.8219666071	0.3582971549
3000	0.8219712939	0.3582925739
3001	0.8219736372	0.3582901402
3002	0.8219806672	0.3582868834
3003	0.8219783239	0.3582824455
3004	0.8219783239	0.3582787949
3005	0.8219830105	0.3582762181
3006	0.8219853538	0.3582728181
3007	0.8219900402	0.3582692391
3008	0.8219947266	0.3582657318
3009	0.822001756	0.3582606139
3010	0.8220040991	0.3582547086
3011	0.8220040991	0.3582515949
3012	0.8219994129	0.3582477297
3013	0.8220064421	0.358243077
3014	0.8220181572	0.3582383528
3015	0.8220134712	0.358234237
3016	0.8220205001	0.3582296202
3017	0.8220298717	0.3582252897
3018	0.8220369001	0.3582205297
3019	0.8220369001	0.3582168791
3020	0.8220439283	0.358211797
3021	0.8220556416	0.3582075023
3022	0.8220486137	0.3582041739
3023	0.8220509564	0.358200416
3024	0.8220556416	0.358196837
3025	0.822053299	0.3581920412
3026	0.8220486137	0.3581882475
3027	0.8220626693	0.3581842391
3028	0.8220720393	0.3581792286
3029	0.8220767242	0.3581765444
3030	0.8220790666	0.3581735023
3031	0.8220837514	0.3581692075
3032	0.8220860937	0.3581653781
3033	0.8220655731	0.3581624433
3034	0.8220608886	0.3581581128
3035	0.8220702575	0.3581537823
3036	0.8220749419	0.3581491296
3037	0.8220796261	0.3581456223
3038	0.8220936783	0.3581406117
3039	0.8220936783	0.3581380707
3040	0.8220983622	0.3581337759
3041	0.8220960203	0.3581297675
3042	0.8220936783	0.3581281212
3043	0.8221053879	0.3581234686
3044	0.8221147552	0.3581203191
3045	0.8221194387	0.3581156665
3046	0.8221241222	0.3581124096
3047	0.8221311472	0.358107757
3048	0.8221311472	0.3581026033
3049	0.8221311472	0.3580998833
3050	0.8221311472	0.358096018
3051	0.8221405135	0.3580909001
3052	0.8221451966	0.3580870707
3053	0.8221475381	0.3580818454
3054	0.8221135177	0.3580758686
3055	0.8221182001	0.358072898
3056	0.8221275646	0.3580680307
3057	0.8221392699	0.3580647022
3058	0.8221416108	0.358060658
3059	0.8221439518	0.3580578664
3060	0.8221439518	0.3580524622
3061	0.8221509745	0.358048597
3062	0.8221533154	0.3580446243
3063	0.8221890824	0.3580421549
3064	0.8221914234	0.3580386475
3065	0.8221890824	0.3580360349
3066	0.8221844003	0.3580321338
3067	0.8221914234	0.3580287338
3068	0.8221961053	0.3580256201
3069	0.822203128	0.3580222201
3070	0.8222007871	0.358019858
3071	0.8222078097	0.3580150264
3072	0.8222101506	0.3580110896
3073	0.8222171729	0.3580067233
3074	0.822231217	0.358001677
3075	0.8222265357	0.3579965591
3076	0.8222335576	0.3579920496
3077	0.8222382388	0.3579862159
3078	0.822208889	0.3579821717
3079	0.822208889	0.3579788075
3080	0.822208889	0.3579744412
3081	0.8222435207	0.3579694306
3082	0.8222435207	0.357966818
3083	0.8222575639	0.3579632033
3084	0.8222645853	0.3579587296
3085	0.822269266	0.357954399
3086	0.822276287	0.3579520369
3087	0.8222716064	0.3579488517
3088	0.8223126657	0.3579447717
3089	0.8223126657	0.3579399759
3090	0.8223243681	0.3579354306
3091	0.8223267085	0.3579315296
3092	0.8223313892	0.3579267696
3093	0.8223384102	0.3579217948
3094	0.822364227	0.3579162832
3095	0.8223759289	0.3579127043
3096	0.8223465638	0.3579092327
3097	0.8223559238	0.3579063696
3098	0.8223535838	0.3579025759
3099	0.8223559238	0.3578993548
3100	0.8223606037	0.3578962411
3101	0.8223723029	0.357892018
3102	0.8223676233	0.3578881885
3103	0.8223769825	0.3578855759
3104	0.8223816619	0.3578826411
3105	0.8223863413	0.3578778095
3106	0.8223933602	0.3578727274
3107	0.8224027185	0.3578693274
3108	0.822400379	0.3578664643
3109	0.8224120764	0.357861418
3110	0.8224144158	0.3578576243
3111	0.8224167552	0.3578534727
3112	0.8224261126	0.3578499295
3113	0.8224307912	0.3578446327
3114	0.8224307912	0.3578406601
3115	0.8224401481	0.3578362937
3116	0.8224424873	0.3578330369
3117	0.8224495046	0.3578300664
3118	0.8224471655	0.3578253422
3119	0.8224565218	0.3578204748
3120	0.8224611998	0.3578154643
3121	0.8224635388	0.3578102748
3122	0.8224635388	0.3578051569
3123	0.8224658778	0.3577992516
3124	0.8224658778	0.3577946706
3125	0.8224752334	0.3577886937
3126	0.8224775722	0.3577848285
3127	0.8224775722	0.3577813211
3128	0.8224822498	0.3577782432
3129	0.8225074657	0.3577745927
3130	0.8225098045	0.3577720158
3131	0.8225098045	0.3577668264
3132	0.8225121434	0.3577616727
3133	0.8225238371	0.3577578074
3134	0.8225238371	0.3577546579
3135	0.8225331917	0.3577481442
3136	0.8225378689	0.3577433485
3137	0.8225448845	0.3577391969
3138	0.8225355303	0.3577344727
3139	0.822547223	0.357729999
3140	0.8225518999	0.3577258832
3141	0.8225518999	0.3577221969
3142	0.8225589151	0.3577190474
3143	0.8225635918	0.35771486
3144	0.8225752832	0.357709599
3145	0.8225916503	0.3577057695
3146	0.8225939883	0.3577022621
3147	0.8226010024	0.3576983969
3148	0.8226056783	0.3576938874
3149	0.8226080163	0.3576895211
3150	0.8226056783	0.35768494
3151	0.8225939883	0.3576810747
3152	0.8226080163	0.357677639
3153	0.8226126921	0.3576742747
3154	0.8226450418	0.3576685842
3155	0.8226403653	0.3576648263
3156	0.8226403653	0.3576616053
3157	0.8226450418	0.35765774
3158	0.8226473801	0.3576538747
3159	0.8226567328	0.3576510116
3160	0.8226730993	0.3576463232
3161	0.8226707613	0.3576418495
3162	0.8226894647	0.3576370179
3163	0.8226988159	0.35763258
3164	0.8227034913	0.3576299316
3165	0.8227081667	0.3576246705
3166	0.8227198548	0.3576210558
3167	0.8227221923	0.3576173337
3168	0.8227598487	0.3576141126
3169	0.8227785517	0.3576094958
3170	0.8227808894	0.3576046642
3171	0.8227855649	0.35760062
3172	0.8227832272	0.3575970053
3173	0.8227879026	0.3575943926
3174	0.8227995908	0.3575908137
3175	0.8227972532	0.3575867337
3176	0.8228042659	0.3575826895
3177	0.8228042659	0.3575781442
3178	0.822813616	0.3575751737
3179	0.822813616	0.3575701273
3180	0.8228206282	0.3575663695
3181	0.8228229656	0.3575622895
3182	0.8228276403	0.3575593189
3183	0.8228299776	0.3575548452
3184	0.822825303	0.3575518747
3185	0.8227605551	0.3575480452
3186	0.8228164357	0.3575436431
3187	0.8227699015	0.3575395989
3188	0.82282111	0.3575359842
3189	0.8228281212	0.3575325842
3190	0.8228327952	0.3575303294
3191	0.822772238	0.3575273947
3192	0.822776911	0.3575232431
3193	0.8227792474	0.3575198073
3194	0.8227815839	0.3575169084
3195	0.8227932658	0.3575129358
3196	0.8227909294	0.3575085694
3197	0.8227956021	0.3575043463
3198	0.8227979384	0.3575018768
3199	0.8228259722	0.3574961505
3200	0.8228259722	0.35749386
3201	0.8228306442	0.3574893147
